IES.PADRE,Institución de Educación Superior (IES),Departamento de domicilio de la IES,Municipio dedomicilio de la IES,Programa Académico,Id Género,Año,Total Matriculados
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,1,2018,9
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION  EN PERIODONCIA,2,2018,16
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE EMPRESAS,1,2018,80
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE EMPRESAS,2,2018,93
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ORDENAMIENTO TERRITORIAL,1,2018,17
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN ORDENAMIENTO TERRITORIAL,2,2018,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ODONTOLOGÍA,1,2018,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRIA EN ODONTOLOGÍA,2,2018,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN INTERVENTORIA Y SUPERVISIÓN DE LA CONSTRUCCION,1,2018,25
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN INTERVENTORIA Y SUPERVISIÓN DE LA CONSTRUCCION,2,2018,13
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE NEGOCIOS INTERNACIONALES,1,2018,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE NEGOCIOS INTERNACIONALES,2,2018,19
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN RECONCILIACIÓN Y CONVIVENCIA,1,2018,5
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN RECONCILIACIÓN Y CONVIVENCIA,2,2018,6
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN DERECHO TRIBUTARIO,1,2018,8
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN DERECHO TRIBUTARIO,2,2018,15
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE INFORMACIÓN FINANCIERA,1,2018,2
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE INFORMACIÓN FINANCIERA,2,2018,14
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS CONTABLES,1,2018,12
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,MAESTRÍA EN CIENCIAS CONTABLES,2,2018,10
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,DOCTORADO EN ODONTOLOGÍA,1,2018,1
1704,UNIVERSIDAD SANTO TOMAS,SANTANDER,BUCARAMANGA,DOCTORADO EN ODONTOLOGÍA,2,2018,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,1,2018,63
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,PSICOLOGIA,2,2018,442
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,1,2018,117
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELECTRONICA,2,2018,17
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,1,2018,337
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INDUSTRIAL,2,2018,481
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,1,2018,775
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA CIVIL,2,2018,415
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,1,2018,94
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA  AMBIENTAL,2,2018,174
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,1,2018,17
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL- PERIODISMO,2,2018,57
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,1,2018,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA DE LA COMUNICACION ORGANIZACIONAL,2,2018,8
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FAMILIA,2,2018,18
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN VIAS TERRESTRES,1,2018,11
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN VIAS TERRESTRES,2,2018,7
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,1,2018,324
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA MECANICA,2,2018,25
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,1,2018,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GERENCIA,2,2018,26
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2018,128
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2018,70
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA INFORMATICA,1,2018,5
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,1,2018,229
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DERECHO,2,2018,294
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,1,2018,5
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN PSICOLOGIA CLINICA,2,2018,27
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,1,2018,84
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,COMUNICACION SOCIAL Y PERIODISMO,2,2018,222
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SEGURIDAD INFORMATICA,1,2018,7
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SISTEMAS INTEGRADOS DE GESTIÓN,1,2018,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN SISTEMAS INTEGRADOS DE GESTIÓN,2,2018,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,1,2018,64
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA E INTERVENTORIA DE OBRAS CIVILES,2,2018,26
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,1,2018,168
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ADMINISTRACIÓN DE NEGOCIOS INTERNACIONALES,2,2018,184
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,1,2018,5
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,2,2018,4
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ELECTRONICA,1,2018,9
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRIA EN INGENIERIA ELECTRONICA,2,2018,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN PSICOLOGÍA,1,2018,2
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN PSICOLOGÍA,2,2018,4
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE TECNOLOGÍAS DE INFORMACIÓN,1,2018,12
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN FINANZAS,1,2018,9
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN FINANZAS,2,2018,12
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN INGENIERÍA CIVIL,1,2018,19
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,MAESTRÍA EN INGENIERÍA CIVIL,2,2018,7
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERÍA DE SISTEMAS E INFORMÁTICA,1,2018,102
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERÍA DE SISTEMAS E INFORMÁTICA,2,2018,15
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO CONTRACTUAL Y TEORÍA DE LA RESPONSABILIDAD,1,2018,7
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN DERECHO CONTRACTUAL Y TEORÍA DE LA RESPONSABILIDAD,2,2018,18
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DISEÑO GRÁFICO,1,2018,45
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,DISEÑO GRÁFICO,2,2018,47
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE MANTENIMIENTO Y CONFIABILIDAD,1,2018,30
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GERENCIA DE MANTENIMIENTO Y CONFIABILIDAD,2,2018,1
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,1,2018,10
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN PRESERVACIÓN Y CONSERVACIÓN DE LOS RECURSOS NATURALES,2,2018,9
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS,1,2018,12
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,ESPECIALIZACIÓN EN GESTIÓN DE PROYECTOS,2,2018,16
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELÉCTRICA,1,2018,21
1710,UNIVERSIDAD PONTIFICIA BOLIVARIANA,SANTANDER,BUCARAMANGA,INGENIERIA ELÉCTRICA,2,2018,4
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,DERECHO,1,2018,150
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,DERECHO,2,2018,245
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,1,2018,33
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,2,2018,28
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,INGENIERIA AMBIENTAL,1,2018,160
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,INGENIERIA AMBIENTAL,2,2018,179
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,1,2018,24
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,2,2018,20
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,CONTADURIA PUBLICA,1,2018,28
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,CONTADURIA PUBLICA,2,2018,70
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ADMINISTRACION DE EMPRESAS,1,2018,42
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ADMINISTRACION DE EMPRESAS,2,2018,58
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,1,2018,9
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,2,2018,36
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUAS,1,2018,9
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUAS,2,2018,51
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,1,2018,19
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,2,2018,27
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,1,2018,10
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,2,2018,11
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN GERENCIA EMPRESARIAL,1,2018,6
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN GERENCIA EMPRESARIAL,2,2018,9
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ZOOTECNIA,1,2018,90
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ZOOTECNIA,2,2018,32
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,1,2018,4
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,2018,3
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,1,2018,11
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO CONSTITUCIONAL,2,2018,20
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO PENAL,1,2018,13
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACION EN DERECHO PENAL,2,2018,6
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,1,2018,8
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,2,2018,5
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN DERECHO DE FAMILIA,1,2018,6
1806,UNIVERSIDAD LIBRE,SANTANDER,SOCORRO,ESPECIALIZACIÓN EN DERECHO DE FAMILIA,2,2018,7
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2018,83
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2018,126
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,DERECHO,1,2018,189
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,DERECHO,2,2018,262
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MEDICINA VETERINARIA Y ZOOTECNIA,1,2018,384
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MEDICINA VETERINARIA Y ZOOTECNIA,2,2018,424
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ENFERMERIA,1,2018,104
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ENFERMERIA,2,2018,590
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE MERCADOS,1,2018,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE MERCADOS,2,2018,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,1,2018,50
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,2,2018,178
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,1,2018,60
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,2,2018,13
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,PSICOLOGIA,1,2018,150
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,PSICOLOGIA,2,2018,725
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN LENGUA CASTELLANA E INGLES,1,2018,79
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN LENGUA CASTELLANA E INGLES,2,2018,186
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,1,2018,183
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTE,2,2018,42
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,1,2018,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES,2,2018,2
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN ECONOMIA SOLIDARIA PARA EL DESARROLLO TERRITORIAL,1,2018,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN ECONOMIA SOLIDARIA PARA EL DESARROLLO TERRITORIAL,2,2018,3
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRÍA  EN GESTIÓN DE TECNOLOGÍAS DE LA INFORMACIÓN,1,2018,1
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION,1,2018,6
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRIA EN EDUCACION,2,2018,17
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,1,2018,3
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO,2,2018,9
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRA EN SALUD Y PRODUCCIÓN ANIMAL,1,2018,17
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BUCARAMANGA,MAESTRA EN SALUD Y PRODUCCIÓN ANIMAL,2,2018,3
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ADMINISTRACION DE EMPRESAS,1,2018,60
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ADMINISTRACION DE EMPRESAS,2,2018,107
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,PSICOLOGÍA,1,2018,41
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,PSICOLOGÍA,2,2018,241
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,DERECHO,1,2018,176
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,DERECHO,2,2018,199
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,CONTADURIA PUBLICA,1,2018,55
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,CONTADURIA PUBLICA,2,2018,150
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACIÓN EN INTERVENCIÓN COMUNITARIA,1,2018,2
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,ESPECIALIZACIÓN EN INTERVENCIÓN COMUNITARIA,2,2018,13
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,INGENIERIA INDUSTRIAL,1,2018,42
1818,UNIVERSIDAD COOPERATIVA DE COLOMBIA,SANTANDER,BARRANCABERMEJA,INGENIERIA INDUSTRIAL,2,2018,36
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,DERECHO,1,2018,4
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,DERECHO,1,2018,415
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,DERECHO,2,2018,486
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,1,2018,270
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ADMINISTRACION DE EMPRESAS,2,2018,194
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,1,2018,103
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,CONTADURIA PUBLICA,2,2018,153
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,1,2018,318
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,INGENIERIA DE SISTEMAS,2,2018,49
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO COMERCIAL,1,2018,9
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DERECHO COMERCIAL,2,2018,3
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FINANZAS,1,2018,18
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN FINANZAS,2,2018,9
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DIRECCION EN EMPRESAS,1,2018,6
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN DIRECCION EN EMPRESAS,2,2018,10
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTION HUMANA,1,2018,7
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN GESTION HUMANA,2,2018,24
1823,UNIVERSIDAD AUTONOMA DE BUCARAMANGA-UNAB-,SANTANDER,BUCARAMANGA,ESPECIALIZACION EN REVISORIA FISCAL Y AUDITORIA EXTERNA,1,2018,6
